id,popularity,budget,revenue,original_title,cast,director,runtime,genres,release_date,vote_count,vote_average,release_year,Profit
38745,1.203837,112000000.0,237382724.0,Gulliver's Travels,Emily Blunt|Jason Segel|Jack Black|Amanda Peet|Chris O'Dowd,Rob Letterman,85,Comedy,2010-12-25,375,5.0,2010,125382724.0
34806,1.2028450000000002,35000000.0,77477008.0,The Back-Up Plan,Jennifer Lopez|Alex O'Loughlin|Danneel Ackles|Eric Christian Olsen|Anthony Anderson,Alan Poul,106,Comedy|Romance,2010-04-23,290,5.7,2010,42477008.0
37950,1.166631,44000000.0,48190704.0,Charlie St. Cloud,Zac Efron|Amanda Crew|Kim Basinger|Chris Massoglia|Dave Franco,Burr Steers,99,Drama,2010-05-01,324,6.8,2010,4190704.0
41210,1.147365,19000000.0,49830607.0,The Switch,Jason Bateman|Jennifer Aniston|Jeff Goldblum|Juliette Lewis|Todd Louiso,Josh Gordon|Will Speck,101,Comedy|Romance|Drama,2010-05-11,388,5.8,2010,30830607.0
27586,1.14644,10000000.0,2995811.0,The Runaways,Dakota Fanning|Kristen Stewart|Michael Shannon|Riley Keough|Stella Maeve,Floria Sigismondi,106,Drama|Music,2010-03-19,133,6.3,2010,-7004189.0
32856,1.1458059999999999,52000000.0,216485654.0,Valentine's Day,Jessica Alba|Jessica Biel|Bradley Cooper|Eric Dane|Patrick Dempsey,Garry Marshall,125,Comedy|Romance,2010-02-10,675,5.6,2010,164485654.0
46261,1.1383889999999999,25000000.0,36993168.0,Don't Be Afraid of the Dark,Katie Holmes|Guy Pearce|Bailee Madison|Alan Dale|Jack Thompson,Troy Nixey,99,Fantasy|Horror|Thriller,2010-11-06,186,5.4,2010,11993168.0
41439,1.1343969999999999,20000000.0,136150434.0,Saw 3D,Tobin Bell|Costas Mandylor|Betsy Russell|Cary Elwes|Sean Patrick Flanery,Kevin Greutert,90,Horror|Crime,2010-10-21,397,5.8,2010,116150434.0
38575,1.125831,40000000.0,357852395.0,The Karate Kid,Jaden Smith|Jackie Chan|Taraji P. Henson|Yu Rong-Guang|Tess Liu,Harald Zwart,140,Action|Adventure|Drama|Family,2010-06-10,1019,6.1,2010,317852395.0
41733,1.119731,65000000.0,211780824.0,Due Date,Zach Galifianakis|Robert Downey Jr.|Michelle Monaghan|Jamie Foxx|Juliette Lewis,Todd Phillips,95,Comedy|Drama,2010-11-04,1015,6.2,2010,146780824.0
44147,1.1114870000000001,8000000.0,3453043.0,Wild Target,Bill Nighy|Emily Blunt|Rupert Grint|Rupert Everett|Eileen Atkins,Jonathan Lynn,98,Action|Comedy,2010-06-17,101,6.1,2010,-4546957.0
26389,1.107689,52000000.0,52615806.0,From Paris with Love,John Travolta|Jonathan Rhys Meyers|Kasia Smutniak|Richard Durden|Bing Yin,Pierre Morel,92,Action|Crime|Thriller,2010-02-05,432,6.1,2010,615806.0
11439,1.107358,45000000.0,60222298.0,The Ghost Writer,Ewan McGregor|Pierce Brosnan|Jon Bernthal|Kim Cattrall|Tom Wilkinson,Roman Polanski,128,Thriller|Mystery,2010-02-12,357,6.5,2010,15222298.0
43923,1.084894,8000000.0,6491240.0,It's Kind of a Funny Story,Keir Gilchrist|Emma Roberts|Zach Galifianakis|Viola Davis|ZoÃ« Kravitz,Anna Boden|Ryan Fleck,101,Comedy|Drama,2010-07-06,364,6.9,2010,-1508760.0
43539,1.078211,30000000.0,51148651.0,The Next Three Days,Russell Crowe|Elizabeth Banks|Brian Dennehy|RZA|Moran Atias,Paul Haggis,133,Romance|Drama|Thriller|Crime,2010-11-18,570,6.8,2010,21148651.0
23437,1.074308,35000000.0,115664037.0,A Nightmare on Elm Street,Jackie Earle Haley|Katie Cassidy|Kyle Gallner|Kellan Lutz|Thomas Dekker,Samuel Bayer,95,Horror|Mystery|Thriller,2010-04-30,423,5.5,2010,80664037.0
34813,1.065023,25000000.0,23580000.0,The Losers,Jeffrey Dean Morgan|Zoe Saldana|Chris Evans|Idris Elba|Columbus Short,Sylvain White,97,Action|Adventure|Crime|Mystery|Thriller,2010-04-23,298,6.2,2010,-1420000.0
45317,1.054685,25000000.0,9190869.0,The Fighter,Mark Wahlberg|Christian Bale|Amy Adams|Melissa Leo|Mickey O'Keefe,David O. Russell,116,Drama,2010-12-17,965,7.1,2010,-15809131.0
32823,1.047978,40000000.0,90029656.0,Get Him to the Greek,Jonah Hill|Russell Brand|Rose Byrne|Colm Meaney|Sean Combs,Nicholas Stoller,109,Comedy,2010-06-04,359,5.9,2010,50029656.0
20533,1.023117,47000000.0,10539000.0,Jonah Hex,Josh Brolin|John Malkovich|Megan Fox|Michael Fassbender|Will Arnett,Jimmy Hayward,80,Action|Western|Drama|Fantasy|Thriller,2010-06-18,252,4.4,2010,-36461000.0
40264,1.004446,20000000.0,80547866.0,Vampires Suck,Chris Riggi|Matt Lanter|Jenn Proske|Ken Jeong|Bradley Dodds,Jason Friedberg|Aaron Seltzer,82,Horror|Comedy,2010-08-18,177,4.3,2010,60547866.0
44639,1.003782,2000000.0,7871522.0,Inside Job,Matt Damon|William Ackman|Barack Obama|George W. Bush|Jonathan Alpert,Charles Ferguson,109,Documentary,2010-10-08,171,7.6,2010,5871522.0
37821,0.997641,75000000.0,98159963.0,Killers,Katherine Heigl|Ashton Kutcher|Tom Selleck|Catherine O'Hara|Alex Borstein,Robert Luketic,100,Action|Comedy|Thriller|Romance,2010-06-04,530,5.7,2010,23159963.0
22894,0.992107,26000000.0,67918658.0,Legion,Paul Bettany|Dennis Quaid|Kevin Durand|Kate Walsh|Doug Jones,Scott Stewart,100,Horror,2010-01-21,376,5.0,2010,41918658.0
37786,0.984762,100000000.0,288347692.0,Sex and the City 2,Sarah Jessica Parker|Kristin Davis|Cynthia Nixon|Kim Cattrall|Chris Noth,Michael Patrick King,146,Comedy|Drama|Romance,2010-05-26,275,5.5,2010,188347692.0
38303,0.982925,20000000.0,32005248.0,You Again,Kristen Bell|Sigourney Weaver|Betty White|Kristin Chenoweth|Odette Annable,Andy Fickman,105,Comedy|Romance,2010-09-24,213,6.0,2010,12005248.0
35019,0.981468,35000000.0,93246388.0,Nanny McPhee and the Big Bang,Emma Thompson|Ralph Fiennes|Maggie Gyllenhaal|Maggie Smith|Rhys Ifans,Susanna White,109,Fantasy|Comedy,2010-03-26,228,6.0,2010,58246388.0
23048,0.944055,36000000.0,64572262.0,Hot Tub Time Machine,John Cusack|Lizzy Caplan|Rob Corddry|Craig Robinson|Clark Duke,Steve Pink,101,Science Fiction|Comedy|Adventure,2010-03-26,550,5.9,2010,28572262.0
41402,0.9196350000000001,20000000.0,24145613.0,Let Me In,Kodi Smit-McPhee|ChloÃ« Grace Moretz|Richard Jenkins|Elias Koteas|Sasha Barrese,Matt Reeves,116,Drama|Horror|Mystery,2010-10-01,353,6.6,2010,4145613.0
43949,0.918093,14000000.0,1755212.0,Flipped,Madeline Carroll|Callan McAuliffe|Anthony Edwards|Aidan Quinn|Rebecca De Mornay,Rob Reiner,90,Comedy|Drama|Romance,2010-08-06,259,7.2,2010,-12244788.0
41216,0.914278,80000000.0,140073390.0,Legend of the Guardians: The Owls of Ga'Hoole,Emily Barclay|Abbie Cornish|Essie Davis|Joel Edgerton|Deborra-Lee Furness,Zack Snyder,97,Animation|Adventure|Family|Fantasy,2010-07-10,471,6.5,2010,60073390.0
22907,0.912689,32000000.0,69055695.0,Takers,Chris Brown|Hayden Christensen|Matt Dillon|Michael Ealy|Idris Elba,John Luessenhop,107,Action|Crime|Drama|Thriller,2010-08-26,248,6.1,2010,37055695.0
42297,0.912122,55000000.0,89519773.0,Burlesque,Cher|Christina Aguilera|Eric Dane|Cam Gigandet|Julianne Hough,Steve Antin,119,Drama|Romance,2010-11-23,341,6.8,2010,34519773.0
44129,0.8923559999999989,15000000.0,4882577.0,The Company Men,Ben Affleck|Tommy Lee Jones|Chris Cooper|Kevin Costner|Maria Bello,John Wells,104,Drama,2010-10-21,133,6.4,2010,-10117423.0
38073,0.8785290000000001,32000000.0,42045846.0,Going the Distance,Drew Barrymore|Justin Long|Christina Applegate|Ron Livingston|Charlie Day,Nanette Burstein,102,Comedy|Drama|Romance,2010-09-01,172,6.0,2010,10045846.0
41283,0.878074,24000000.0,23081726.0,Faster,Dwayne Johnson|Billy Bob Thornton|Maggie Grace|Carla Gugino|Tom Berenger,"George Tillman, Jr.",98,Crime|Drama|Action|Thriller,2010-11-23,360,6.2,2010,-918274.0
41436,0.875432,3000000.0,177512032.0,Paranormal Activity 2,Katie Featherston|David Bierend|Brian Boland|Molly Ephraim|Seth Ginsberg,Tod Williams,91,Horror|Thriller,2010-10-20,421,5.7,2010,174512032.0
42188,0.856916,15000000.0,9455232.0,Never Let Me Go,Carey Mulligan|Andrew Garfield|Keira Knightley|Domhnall Gleeson|Andrea Riseborough,Mark Romanek,104,Drama|Romance|Science Fiction,2010-09-15,414,6.7,2010,-5544768.0
27579,0.8562219999999989,20000000.0,65464324.0,The American,George Clooney|Violante Placido|Thekla Reuten|Paolo Bonacelli|Johan Leysen,Anton Corbijn,104,Crime|Drama|Thriller,2010-08-31,290,5.6,2010,45464324.0
23742,0.8391069999999989,30000000.0,55583804.0,Cop Out,Bruce Willis|Tracy Morgan|Juan Carlos HernÃ¡ndez|Seann William Scott|Michelle Trachtenberg,Kevin Smith,107,Action|Comedy|Crime,2010-02-26,310,5.5,2010,25583804.0
43933,0.827664,500000.0,4242978.0,Monsters,Whitney Able|Scoot McNairy|Annalee Jefferies|Kevon Kane|Fernando Lara,Gareth Edwards,94,Drama|Thriller|Science Fiction,2010-06-18,328,6.3,2010,3742978.0
38408,0.82289,38000000.0,105610124.0,Life as We Know It,Katherine Heigl|Josh Duhamel|Christina Hendricks|Josh Lucas|Jean Smart,Greg Berlanti,115,Comedy|Romance|Drama,2010-10-08,516,6.5,2010,67610124.0
23759,0.804348,12000000.0,6814789.0,Centurion,Michael Fassbender|Olga Kurylenko|David Morrissey|Liam Cunningham|Dominic West,Neil Marshall,97,Drama|Action|Thriller,2010-02-15,198,5.7,2010,-5185211.0
55347,0.802711,3200000.0,5332926.0,Beginners,Ewan McGregor|Christopher Plummer|MÃ©lanie Laurent|Goran Visnjic|Kai Lennox,Mike Mills,105,Drama|Romance|Comedy,2010-09-11,204,6.8,2010,2132926.0
41505,0.7948850000000001,22000000.0,851517.0,Shelter,Julianne Moore|Jonathan Rhys Meyers|Jeffrey DeMunn|Frances Conroy|Nate Corddry,BjÃ¶rn Stein|MÃ¥ns MÃ¥rlind,112,Horror|Mystery|Thriller,2010-03-27,112,5.5,2010,-21148483.0
44113,0.791799,22000000.0,9479718.0,Stone,Frances Conroy|Robert De Niro|Edward Norton|Milla Jovovich,John Curran,105,Drama,2010-10-07,97,4.9,2010,-12520282.0
33217,0.789582,15000000.0,75700498.0,Diary of a Wimpy Kid,Zachary Gordon|Robert Capron|ChloÃ« Grace Moretz|Steve Zahn|Rachael Harris,Thor Freudenthal,94,Comedy|Family,2010-03-19,190,5.8,2010,60700498.0
43947,0.788144,2000000.0,572809.0,I Spit on Your Grave,Sarah Butler|Daniel Franzese|Chad Lindberg|Jeff Branson|Rodney Eastman,Steven R. Monroe,108,Thriller|Crime|Horror,2010-06-17,269,6.2,2010,-1427191.0
43593,0.78688,24000000.0,83188165.0,Piranha 3D,Elisabeth Shue|Adam Scott|Jerry O'Connell|Steven R. McQueen|Jessica Szohr,Alexandre Aja,88,Comedy|Horror,2010-08-20,306,5.2,2010,59188165.0
38357,0.7784399999999989,40000000.0,58785180.0,Morning Glory,Rachel McAdams|Harrison Ford|Patrick Wilson|Jeff Goldblum|Diane Keaton,Roger Michell,102,Comedy|Drama|Romance,2010-01-12,246,6.1,2010,18785180.0
45094,0.773316,12500000.0,6732980.0,Conviction,Hilary Swank|Minnie Driver|Bailee Madison|Loren Dean|John Pyper-Ferguson,Tony Goldwyn,107,Drama,2010-09-11,87,7.0,2010,-5767020.0
49852,0.764791,90000000.0,16178959.0,The Nutcracker: The Untold Story,Nathan Lane|John Turturro|Frances de la Tour|Elle Fanning|Jonny Coyne,Andrei Konchalovsky,110,Fantasy|Action|Family,2010-11-24,28,5.8,2010,-73821041.0
38358,0.761889,1800000.0,67738090.0,The Last Exorcism,Ashley Bell|Patrick Fabian|Iris Bahr|Louis Herthum|Caleb Landry Jones,Daniel Stamm,87,Horror|Drama|Thriller,2010-08-27,179,5.4,2010,65938090.0
23023,0.756229,48000000.0,112462508.0,Tooth Fairy,Dwayne Johnson|Stephen Merchant|Ashley Judd|Julie Andrews|Ryan Sheckler,Michael Lembeck,101,Comedy|Family|Fantasy,2010-01-14,282,5.2,2010,64462508.0
38363,0.7541680000000001,22000000.0,24188922.0,Fair Game,Naomi Watts|Sean Penn|Ty Burrell|Brooke Smith|Bruce McGill,Doug Liman,108,Drama|Thriller,2010-05-20,129,6.4,2010,2188922.0
45657,0.745434,10000000.0,498974.0,The Ward,Lyndsy Fonseca|Amber Heard|Danielle Panabaker|Jared Harris|Mamie Gummer,John Carpenter,88,Horror|Thriller,2010-09-13,166,5.9,2010,-9501026.0
26388,0.740867,1987650.0,19152480.0,Buried,Ryan Reynolds|JosÃ© Luis GarcÃ­a PÃ©rez|Robert Paterson|Stephen Tobolowsky|Samantha Mathis,Rodrigo CortÃ©s,94,Drama|Thriller|Mystery,2010-09-24,458,6.5,2010,17164830.0
38778,0.73988,69000000.0,86387857.0,Dinner for Schmucks,Steve Carell|Paul Rudd|Stephanie Szostak|Jemaine Clement|Zach Galifianakis,Jay Roach,114,Comedy,2010-07-30,324,5.4,2010,17387857.0
39781,0.68633,4000000.0,34705850.0,The Kids Are All Right,Julianne Moore|Annette Bening|Mark Ruffalo|Mia Wasikowska|Josh Hutcherson,Lisa Cholodenko,106,Comedy|Drama,2010-07-09,280,6.4,2010,30705850.0
42684,0.671484,10000000.0,66821036.0,Skyline,Eric Balfour|Scottie Thompson|David Zayas|Donald Faison|Brittany Daniel,Colin Strause|Greg Strause,100,Science Fiction,2010-11-11,304,4.7,2010,56821036.0
48289,0.670027,20000000.0,45636368.0,The Debt,Helen Mirren|Sam Worthington|Jessica Chastain|Tom Wilkinson|CiarÃ¡n Hinds,John Madden,113,Drama|Thriller,2010-04-11,147,6.1,2010,25636368.0
39013,0.659749,2000000.0,13831503.0,Winter's Bone,Jennifer Lawrence|John Hawkes|Kevin Breznahan|Dale Dickey|Garret Dillahunt,Debra Granik,100,Drama,2010-06-11,289,6.7,2010,11831503.0
27004,0.6559550000000001,7000000.0,46488.0,Ca$h,Sean Bean|Chris Hemsworth|Victoria Profeta|Thampy Antony|Mike Starr,Stephen Milburn Anderson,108,Crime|Thriller|Comedy,2010-01-01,33,5.8,2010,-6953512.0
39691,0.655878,85000000.0,112483764.0,Cats & Dogs 2 : The Revenge of Kitty Galore,James Marsden|Nick Nolte|Christina Applegate|Bette Midler|Pascale Hutton,Brad Peyton,82,Comedy|Family,2010-07-30,60,5.0,2010,27483764.0
37931,0.649289999999999,10000000.0,6110000.0,MacGruber,Will Forte|Kristen Wiig|Val Kilmer|Ryan Phillippe|Maya Rudolph,Jorma Taccone,90,Action|Adventure|Comedy,2010-05-21,95,5.2,2010,-3890000.0
42888,0.640576,120000000.0,48668907.0,How Do You Know,Reese Witherspoon|Paul Rudd|Owen Wilson|Jack Nicholson|Kathryn Hahn,James L. Brooks,121,Comedy|Drama|Romance,2010-12-17,136,4.9,2010,-71331093.0
45649,0.619772,500000.0,98017.0,Rubber,Thomas F. Duffy|David Bowe|Stephen Spinella|Roxane Mesquida|Jack Plotnick,Quentin Dupieux,85,Comedy|Drama|Fantasy|Horror|Mystery,2010-07-09,140,5.6,2010,-401983.0
23172,0.618078,28000000.0,45236543.0,The Spy Next Door,Amber Valletta|Lucas Till|Jackie Chan|Billy Ray Cyrus|George Lopez,Brian Levant,94,Action|Comedy|Family,2010-01-15,210,5.4,2010,17236543.0
34016,0.61643,20000000.0,49779728.0,She's Out of My League,Alice Eve|Jay Baruchel|Mike Vogel|Krysten Ritter|Debra Jo Rupp,Jim Field Smith,104,Comedy|Romance,2010-03-11,318,5.9,2010,29779728.0
53172,0.602854,12000000.0,204940.0,Henry's Crime,Keanu Reeves|Vera Farmiga|James Caan|Judy Greer|Fisher Stevens,Malcolm Venville,108,Action|Comedy|Thriller,2010-01-14,49,5.8,2010,-11795060.0
48838,0.599676,25000000.0,4644108.0,London Boulevard,Keira Knightley|Colin Farrell|Anna Friel|Ray Winstone|Jamie Campbell Bower,William Monahan,103,Drama|Crime,2010-11-10,151,5.5,2010,-20355892.0
44603,0.598275,50000000.0,105197635.0,Hereafter,Matt Damon|Bryce Dallas Howard|George McLaren|Thierry Neuvic|Cyndi Mayo Davis,Clint Eastwood,129,Drama|Fantasy,2010-10-15,279,5.5,2010,55197635.0
43931,0.597254,25000000.0,19829957.0,My Soul to Take,Max Thieriot|John Magaro|Denzel Whitaker|Zena Grey|Nick Lashaway,Wes Craven,107,Drama|Horror|Mystery|Thriller,2010-10-08,75,5.2,2010,-5170043.0
42194,0.59643,30000000.0,967000.0,TEKKEN,Jon Foo|Kelly Overton|Cary-Hiroyuki Tagawa|Ian Anthony Dale|Luke Goss,Dwight H. Little,92,Crime|Drama|Action|Thriller|Science Fiction,2010-03-20,110,5.0,2010,-29033000.0
60309,0.591206,25000000.0,15478800.0,The Conspirator,Evan Rachel Wood|James McAvoy|Kevin Kline|Robin Wright|Alexis Bledel,Robert Redford,122,Crime|Drama|History,2010-09-10,78,5.9,2010,-9521200.0
34803,0.579188,21000000.0,49050886.0,Death at a Funeral,Zoe Saldana|James Marsden|Martin Lawrence|Peter Dinklage|Danny Glover,Neil LaBute,92,Comedy,2010-04-15,134,5.7,2010,28050886.0
44835,0.564203,7000000.0,382946.0,Hesher,Joseph Gordon-Levitt|Natalie Portman|Rainn Wilson|Audrey Wasilewski|Frank Collison,Spencer Susser,106,Drama,2010-01-22,104,6.2,2010,-6617054.0
44629,0.554060999999999,5000000.0,1000000.0,Animal Kingdom,James Frecheville|Ben Mendelsohn|Joel Edgerton|Guy Pearce|Luke Ford,David MichÃ´d,113,Drama|Thriller|Crime,2010-06-03,117,6.7,2010,-4000000.0
38579,0.552064999999999,50000000.0,83761844.0,Marmaduke,Owen Wilson|Emma Stone|George Lopez|Christopher Mintz-Plasse|Steve Coogan,Tom Dey,87,Family|Comedy,2010-06-04,75,4.9,2010,33761844.0
33909,0.535535,70000000.0,134748021.0,Wall Street: Money Never Sleeps,Michael Douglas|Shia LaBeouf|Josh Brolin|Carey Mulligan|Frank Langella,Oliver Stone,133,Drama|Crime,2010-09-02,325,5.8,2010,64748021.0
43434,0.534192,18000000.0,871279.0,Carlos,Edgar RamÃ­rez|Alexander Scheer|Fadi Abi Samra|Nora von WaldstÃ¤tten|Talal El-Jordi,Olivier Assayas,338,Crime|Drama|Thriller|History,2010-05-19,35,6.2,2010,-17128721.0
44009,0.514465,8000000.0,18124262.0,Another Year,Jim Broadbent|Lesley Manville|Ruth Sheen|Oliver Maltman|Peter Wight,Mike Leigh,129,Comedy|Drama,2010-11-05,46,6.7,2010,10124262.0
45658,0.513857,5000000.0,2614773.0,Everything Must Go,Rebecca Hall|Will Ferrell|Glenn Howerton|Laura Dern|Christopher Jordan Wallace,Dan Rush,97,Comedy|Drama|Romance,2010-10-15,111,5.8,2010,-2385227.0
29427,0.512957,20000000.0,54956140.0,The Crazies,Timothy Olyphant|Radha Mitchell|Joe Anderson|Danielle Panabaker|Christie Lynn Smith,Breck Eisner,101,Mystery|Horror|Action,2010-02-26,320,6.1,2010,34956140.0
27585,0.49863500000000005,5000000.0,5129058.0,Rabbit Hole,Nicole Kidman|Sandra Oh|Dianne Wiest|Aaron Eckhart|Tammy Blanchard,John Cameron Mitchell,91,Drama,2010-12-16,73,6.6,2010,129058.0
12819,0.495162,20000000.0,39300000.0,Alpha and Omega,Hayden Panettiere|Justin Long|Dennis Hopper|Christina Ricci|Danny Glover,Anthony Bell|Ben Gluck,88,Family|Animation,2010-09-17,84,5.5,2010,19300000.0
41515,0.470249,80000000.0,201584141.0,Yogi Bear,Dan Aykroyd|Justin Timberlake|Anna Faris|Tom Cavanagh|Christine Taylor,Eric Brevig,80,Comedy|Family|Animation|Adventure,2010-12-11,146,5.1,2010,121584141.0
41592,0.455662,5773100.0,18144030.0,StreetDance 3D,Nichola Burley|Rachel McDowall|Richard Winsor|Eleanor Bron|Patrick Baladi,Max Giwa|Dania Pasquini,98,Drama,2010-05-19,54,5.8,2010,12370930.0
45132,0.44389300000000004,2500000.0,324138.0,Super,Rainn Wilson|Ellen Page|Liv Tyler|Kevin Bacon|Gregg Henry,James Gunn,96,Comedy|Action|Drama,2010-09-09,211,6.6,2010,-2175862.0
44638,0.44380699999999995,20000000.0,346594.0,The Tempest,Helen Mirren|Felicity Jones|Reeve Carney|David Strathairn|Tom Conti,Julie Taymor,110,Fantasy|Drama,2010-12-10,16,6.1,2010,-19653406.0
45272,0.406941,15000000.0,20529194.0,Country Strong,Gwyneth Paltrow|Garrett Hedlund|Tim McGraw|Leighton Meester|Marshall Chapman,Shana Feste,117,Drama|Romance,2010-12-22,49,5.9,2010,5529194.0
43930,0.39362600000000003,27000000.0,16504936.0,"Tomorrow, When the War Began",Caitlin Stasey|Rachel Hurd-Wood|Phoebe Tonkin|Deniz Akdeniz|Lincoln Lewis,Stuart Beattie,103,Action|Adventure|Drama,2010-08-08,112,6.5,2010,-10495064.0
27569,0.375979,31000000.0,15134293.0,Extraordinary Measures,Harrison Ford|Brendan Fraser|Keri Russell|Courtney B. Vance|Meredith Droeger,Tom Vaughan,105,Drama,2010-01-21,44,5.8,2010,-15865707.0
44040,0.368927,10000000.0,33583175.0,Devil,Chris Messina|Jacob Vargas|Bojana NovakoviÄ‡|Logan Marshall-Green|Bokeem Woodbine,John Erick Dowdle,80,Horror|Mystery|Thriller,2010-01-13,433,5.6,2010,23583175.0
34563,0.31259499999999996,14000000.0,21409028.0,Our Family Wedding,Forest Whitaker|America Ferrera|Carlos Mencia|Regina King|Lance Gross,Rick Famuyiwa,103,Comedy,2010-03-12,26,5.9,2010,7409028.0
31261,0.332904,100000.0,1000000.0,Halo Legends,Andy McAvin,Shinji Aramaki|Hideki Futamura,93,Action|Animation|Science Fiction,2010-02-16,19,7.2,2010,900000.0
46829,0.328667,30000000.0,8454301.0,Barney's Version,Paul Giamatti|Dustin Hoffman|Rosamund Pike|Minnie Driver|Rachelle Lefevre,Richard J. Lewis,134,Comedy|Drama,2010-10-26,70,6.9,2010,-21545699.0
12201,0.3261,80000000.0,74901339.0,Edge of Darkness,Mel Gibson|Ray Winstone|Danny Huston|Shawn Roberts|Denis O'Hare,Martin Campbell,117,Crime|Drama|Mystery|Thriller,2010-01-29,276,6.0,2010,-5098661.0
44877,0.318587,4600000.0,1163967.0,4.3.2.1,Emma Roberts|Noel Clarke|Ophelia Lovibond|Tamsin Egerton|Shanika Warren-Markland,Noel Clarke|Mark Davis,117,Action|Thriller|Crime|Romance,2010-06-02,37,5.9,2010,-3436033.0
70695,0.315527,4000000.0,55125.0,Dirty Girl,Juno Temple|Jeremy Dozier|Milla Jovovich|Mary Steenburgen|Dwight Yoakam,Abe Sylvia,90,Drama|Comedy,2010-09-12,36,6.2,2010,-3944875.0
42296,0.346071,30000.0,3045943.0,Catfish,Megan Faccio|Melody C. Roscher|Ariel Schulman|Angela Wesselman-Pierce|Nev Schulman,Henry Joost|Ariel Schulman,87,Documentary,2010-09-17,125,6.4,2010,3015943.0
35169,0.302377,35000000.0,39340177.0,Furry Vengeance,Brendan Fraser|Ken Jeong|Brooke Shields|Angela Kinsey|Rob Riggle,Roger Kumble,92,Comedy,2010-04-02,75,4.7,2010,4340177.0
45324,0.301054,12500000.0,1083683.0,Casino Jack,Kevin Spacey|Kelly Preston|Hannah Endicott-Douglas|Rachelle Lefevre|Barry Pepper,George Hickenlooper,108,Crime|Comedy|Drama,2010-09-16,43,6.0,2010,-11416317.0
43919,0.29666,2500000.0,52604.0,Hatchet II,Danielle Harris|Kane Hodder|Parry Shen|Tony Todd|Tom Holland,Adam Green,89,Horror|Comedy|Thriller,2010-08-26,42,5.1,2010,-2447396.0
43935,0.28324099999999997,20000000.0,4634062.0,Dylan Dog: Dead of Night,Brandon Routh|Peter Stormare|Sam Huntington|Taye Diggs|Anita Briem,Kevin Munroe,107,Action|Comedy|Horror|Mystery|Science Fiction,2010-10-26,69,4.9,2010,-15365938.0
38568,0.275607,30000.0,617000.0,Howl,James Franco|Jon Hamm|Mary-Louise Parker|Treat Williams|Jeff Daniels,Rob Epstein|Jeffrey Friedman,84,Drama,2010-08-26,45,6.8,2010,587000.0
43942,0.27519,3000000.0,103735.0,Freakonomics,Zoe Sloane|Jade Viggiano|Amancaya Aguilar|Kahiry Bess|Alisha Naragsheth,Alex Gibney|Rachel Grady|Heidi Ewing|Seth Gordon|Eugene Jarecki|Morgan Spurlock,93,Documentary,2010-10-01,25,6.7,2010,-2896265.0
